Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
     61.00,  30061.00,      1.00,    255.90,    619.40,      2.42,    272.56,     12.80,     76.20,    108.50,     58.40,    497.70,         0,         0,         0,         0,     32.40,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     18.90,     13.50,  52227.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     62.00,  30062.00,      1.00,    205.10,    582.60,      2.84,    246.83,      8.70,     56.60,     89.80,     50.00,    411.10,     71.20,     10.40,     15.50,     45.30,     82.00,      6.80,      3.60,     11.50,      4.00,      2.60,      6.80,      6.20,     29.70,         0,         0,         0,     10.80,  52635.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     63.00,  30063.00,      1.00,     22.10,     71.00,      3.21,     28.87,      0.90,      5.10,      9.90,      6.30,     47.00,    194.30,         0,         0,    194.30,    195.50,         0,         0,         0,         0,         0,    194.30,         0,         0,         0,         0,         0,      1.20,  53556.00,         0,         0,   1545.00,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     64.00,  30064.00,      1.00,    210.30,    548.10,      2.61,    237.26,     10.60,     63.60,     88.20,     48.00,    407.80,    163.90,     86.60,     18.60,     58.70,    175.10,      6.70,     79.90,     13.80,      4.80,      3.10,      8.10,      7.20,     40.30,         0,         0,         0,     11.10,  52227.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     65.00,  30065.00,      1.00,    265.30,    631.80,      2.38,    276.29,     15.40,     85.70,    106.60,     57.70,    500.80,     69.50,     35.30,      1.00,     33.20,     83.50,     35.10,      0.20,      0.70,      0.30,      0.20,      4.30,      1.10,     27.60,         0,         0,         0,     14.00,  53556.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     66.00,  30066.00,      1.00,    162.50,    256.40,      1.58,     84.51,      6.30,     35.40,     46.60,     15.20,    181.60,    138.60,     67.00,      6.90,     64.70,    147.10,     44.90,     22.10,      5.10,      1.80,      1.10,      3.00,     11.20,     49.40,         0,         0,         0,      8.60,  44338.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     67.00,  30067.00,      1.00,    137.00,    308.10,      2.25,    130.20,      9.20,     46.60,     54.90,     26.50,    249.10,    113.90,     68.60,         0,     45.30,    121.00,     68.60,         0,         0,         0,      1.90,         0,      0.30,     43.10,         0,         0,         0,      7.20,  42956.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     68.00,  30068.00,      1.00,    174.20,    335.20,      1.92,    142.31,     12.70,     64.30,     68.90,     28.20,    300.90,     36.20,         0,         0,     36.20,     45.40,         0,         0,         0,         0,         0,         0,     19.50,     16.70,         0,         0,         0,      9.20,  44041.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     69.00,  30069.00,      1.00,     32.00,    106.80,      3.34,     41.37,      1.30,      7.20,     14.70,      9.00,     67.90,     82.90,      9.80,     16.70,     56.40,     85.60,      5.90,      3.90,     12.40,      4.30,      2.80,      7.30,      6.60,     39.70,         0,         0,      0.90,      1.70,  42956.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     70.00,  30070.00,      1.00,    103.60,    351.50,      3.39,    135.07,      3.70,     20.50,     48.20,     31.20,    226.10,     23.50,      0.20,      0.30,     23.00,     34.60,      0.10,      0.10,      0.20,      0.10,      6.40,      0.10,      0.10,     16.40,         0,         0,      5.70,      5.50,  45647.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     71.00,  30071.00,      1.00,     25.00,     63.20,      2.53,     26.60,      1.30,      6.70,     10.80,      6.30,     50.10,         0,         0,         0,         0,    237.40,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    236.10,      1.30,  44592.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     72.00,  30072.00,      1.00,     99.70,    342.10,      3.43,    129.03,      3.60,     19.80,     46.60,     29.70,    216.80,     85.60,      0.60,      0.90,     84.10,     94.60,      0.60,         0,         0,      0.90,         0,         0,         0,     84.10,         0,         0,      3.80,      5.30,  43896.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
     73.00,  30073.00,      1.00,      5.50,     14.70,      2.67,      7.06,      0.20,      1.20,      2.50,      1.60,     12.00,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.30,  84675.00,         0,         0,         0,      3.00,BOX ELDER                      ,Balance of BOX ELDER                                        ,      2.00,Box Elder County - not WFRC    ,      5.00,Mantua - East Mountains        ,      5.00,Balance of Box Elder                         
     74.00,  30074.00,      1.00,     82.40,    205.30,      2.49,     96.44,      3.10,     20.60,     36.80,     21.90,    170.90,    140.80,     23.10,     40.40,     77.30,    178.10,     13.10,     10.00,     30.30,     10.10,      7.20,     17.60,     16.60,     35.90,         0,         0,     33.10,      4.40,  71342.00,         0,         0,         0,      3.00,BOX ELDER                      ,Brigham City                                                ,      1.00,Box Elder County - WFRC        ,      3.00,Brigham City - North Perry     ,      2.00,Brigham City                                 
