Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
    730.00, 110149.00,      1.00,   1453.00,   3964.90,      2.73,   2078.95,     30.30,    332.80,    674.40,    415.50,   3135.90,    290.30,    160.20,      2.80,    127.30,    488.80,    142.80,     17.30,         0,      2.80,     46.00,     12.30,      9.20,     59.80,      5.50,         0,    132.90,     60.00, 106475.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     21.00,Layton - Fruit Heights         ,     32.00,Layton                                       
    731.00, 110150.00,      1.00,    564.70,   1718.60,      3.04,    810.55,     14.60,    115.20,    257.90,    177.10,   1250.70,    320.80,     37.00,     25.80,    258.00,    447.80,     14.00,     23.00,      3.20,     22.70,     50.50,     42.00,      2.30,    163.20,     13.50,         0,     90.10,     23.30,  77899.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    732.00, 110151.00,      1.00,    365.00,   1106.90,      3.03,    523.26,      9.50,     79.50,    166.30,    109.60,    795.90,    255.80,     45.80,      6.70,    203.30,    322.40,     35.50,     10.30,      0.30,      6.30,     18.50,     37.20,     53.80,     93.80,     15.20,         0,     36.50,     14.80,  77899.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    733.00, 110152.00,      1.00,    644.30,   1974.00,      3.06,    979.75,     11.90,    128.30,    302.00,    202.10,   1439.80,     78.70,     10.70,     11.80,     56.20,    220.40,     10.70,         0,         0,     11.80,      2.50,      2.70,         0,     51.00,      6.70,         0,    108.50,     26.50, 104511.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    734.00, 110153.00,      1.00,    612.30,   1876.70,      3.06,    928.47,     11.60,    125.50,    283.90,    191.30,   1362.80,     77.30,      4.50,     24.30,     48.50,    149.40,      4.50,         0,         0,     24.30,      4.30,      3.50,     11.70,     29.00,      2.50,         0,     44.20,     25.30, 104511.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    735.00, 110154.00,      1.00,    504.30,   1540.30,      3.05,    764.10,      9.50,    104.30,    234.80,    155.70,   1118.70,      7.80,      0.20,         0,      7.70,     51.60,      0.20,         0,         0,         0,      0.80,      0.20,      5.80,      0.80,      0.20,         0,     22.70,     20.80, 104511.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    736.00, 110155.00,      1.00,    501.00,   1515.20,      3.02,    715.12,     13.70,    113.20,    227.40,    146.60,   1081.00,      7.80,      0.80,      1.50,      5.50,     76.10,      0.80,         0,         0,      1.50,      0.30,         0,         0,      5.20,      1.30,         0,     46.50,     20.50,  76322.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    737.00, 110156.00,      1.00,    867.00,   2285.10,      2.64,   1075.22,     54.70,    290.10,    331.90,    190.30,   1620.10,    654.20,    113.20,    130.30,    410.70,    771.30,     74.70,     38.50,    130.00,      0.30,     47.20,     24.20,     16.20,    323.20,      0.20,         0,     81.10,     35.80,  57395.00,    533.00,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    738.00, 110157.00,      1.00,    286.50,    711.70,      2.48,    294.75,     25.70,    113.80,     99.70,     47.30,    478.80,   1128.50,    372.50,      6.50,    749.50,   1205.70,    295.70,     76.80,      1.30,      5.20,     22.00,     13.70,     23.00,    690.80,         0,         0,     65.40,     11.80,  28499.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     21.00,Layton - Fruit Heights         ,     32.00,Layton                                       
    739.00, 110158.00,      1.00,   1761.00,   4599.30,      2.61,   2373.87,     58.10,    499.70,    757.40,    445.80,   3574.70,    724.70,    107.50,     29.00,    588.20,    955.70,     76.80,     30.70,      3.80,     25.20,     31.20,     13.80,    146.50,    396.70,      3.00,         0,    155.20,     72.80,  86529.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     21.00,Layton - Fruit Heights         ,     32.00,Layton                                       
    740.00, 110159.00,      1.00,      4.00,      9.50,      2.37,      5.06,      0.10,      1.20,      1.70,      1.00,      8.00,         0,         0,         0,         0,     55.00,         0,         0,         0,         0,         0,         0,         0,         0,     54.80,         0,      0.20,         0,  86770.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    741.00, 110160.00,      1.00,    186.70,    644.40,      3.45,    309.24,      2.60,     32.40,     88.90,     62.60,    429.40,         0,         0,         0,         0,     16.50,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,      8.00,      7.50, 136398.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    742.00, 110161.00,      1.00,    361.50,    892.40,      2.47,    453.15,     18.90,    115.40,    145.40,     81.70,    692.20,    809.20,         0,      0.30,    808.80,    876.90,         0,         0,      0.30,         0,         0,      9.00,    796.20,      3.70,         0,         0,     52.80,     15.00,  71381.00,         0,         0,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
    743.00, 110162.00,      1.00,    774.50,   2536.60,      3.28,   1221.48,     12.50,    139.10,    367.90,    255.10,   1767.70,    302.80,     89.00,     20.30,    193.50,    405.10,     89.00,         0,         0,     20.30,     20.20,     93.50,      5.50,     74.30,      9.20,      1.60,     59.30,     32.20, 110061.00,    905.00,   1077.00,         0,     11.00,DAVIS                          ,Layton                                                      ,      8.00,Davis County - North           ,     20.00,Kaysville - Syracuse           ,     32.00,Layton                                       
