merged_point_id,segment_ids_with_directions,geometry,stop_xy,segment_id,direction,travelDirection
51,2854_004.3_W,POINT (-111.76247790095837 40.00467854506921),434920_4428560,2854_004.3,W,EB
52,0015_248.8_W,POINT (-111.75688058404714 40.03143906766927),435420_4431520,0015_248.8,W,EB
53,0015_250.9_W,POINT (-111.73247880853032 40.05514755714278),437520_4434140,0015_250.9,W,EB
54,0015_251.6_W,POINT (-111.7238156603222 40.064512129741736),438280_4435160,0015_251.6,W,EB
54,MAG_6112_W,POINT (-111.7238156603222 40.064512129741736),438280_4435160,MAG_6112,W,EB
55,0015_252.5_W,POINT (-111.71534502616375 40.07292695605283),439000_4436100,0015_252.5,W,EB
56,0015_253.6_W,POINT (-111.70219015992843 40.08517633905428),440140_4437440,0015_253.6,W,EB
57,0015_255.9_W,POINT (-111.67402745707298 40.110700874947995),442560_4440260,0015_255.9,W,EB
58,0015_257.3_W,POINT (-111.65464536525245 40.1248936846257),444220_4441820,0015_257.3,W,EB
58,2846_000.0_W,POINT (-111.65464536525245 40.1248936846257),444220_4441820,2846_000.0,W,EB
59,0015_258.8_W,POINT (-111.64664555541091 40.14456770505929),444920_4444000,0015_258.8,W,EB
59,2845_000.4_W,POINT (-111.64664555541091 40.14456770505929),444920_4444000,2845_000.4,W,EB
60,0015_260.0_W,POINT (-111.64656143111085 40.16128704173427),444940_4445860,0015_260.0,W,EB
60,0077_007.1_W,POINT (-111.64656143111085 40.16128704173427),444940_4445860,0077_007.1,W,EB
61,0075_000.1_W,POINT (-111.64637487178666 40.18776860953113),444980_4448800,0075_000.1,W,EB
62,0015_261.8_W,POINT (-111.65898380217783 40.20809029758096),443920_4451060,0015_261.8,W,EB
63,0015_263.4_W,POINT (-111.6674419189102 40.217998345295875),443200_4452160,0015_263.4,W,EB
63,3034_000.0_W,POINT (-111.6674419189102 40.217998345295875),443200_4452160,3034_000.0,W,EB
64,0015_264.2_W,POINT (-111.6850736579239 40.234297648234424),441720_4453980,0015_264.2,W,EB
64,0114_000.5_W,POINT (-111.6850736579239 40.234297648234424),441720_4453980,0114_000.5,W,EB
65,0015_265.6_W,POINT (-111.69486112453484 40.24491489072545),440900_4455180,0015_265.6,W,EB
66,0015_266.5_W,POINT (-111.69555586838335 40.25154644265646),440840_4455900,0015_266.5,W,EB
67,0015_267.0_W,POINT (-111.70628092457207 40.261491109748356),439940_4457020,0015_267.0,W,EB
68,0015_267.9_W,POINT (-111.71867797081464 40.27528596861986),438900_4458560,0015_267.9,W,EB
69,0015_269.0_W,POINT (-111.72444542193284 40.2825004334273),438420_4459360,0015_269.0,W,EB
70,0015_269.6_W,POINT (-111.72553361990543 40.296816760588),438340_4460960,0015_269.6,W,EB
71,0015_270.6_W,POINT (-111.72582492455294 40.311461924667356),438320_4462580,0015_270.6,W,EB
72,0015_271.6_W,POINT (-111.73150693114793 40.3260854293043),437860_4464200,0015_271.6,W,EB
73,0015_272.7_W,POINT (-111.76031307890047 40.344610147955976),435420_4466280,0015_272.7,W,EB
74,0015_274.7_W,POINT (-111.76857910383713 40.34987540521102),434740_4466880,0015_274.7,W,EB
74,0135_000.4_W,POINT (-111.76857910383713 40.34987540521102),434740_4466880,0135_000.4,W,EB
75,0015_275.3_W,POINT (-111.78553000115633 40.360746777823785),433300_4468100,0015_275.3,W,EB
75,0180_000.1_W,POINT (-111.78553000115633 40.360746777823785),433300_4468100,0180_000.1,W,EB
76,0015_276.4_W,POINT (-111.81863784153819 40.37688854688852),430500_4469920,0015_276.4,W,EB
77,0015_278.5_W,POINT (-111.83346898712952 40.38829859588479),429260_4471180,0015_278.5,W,EB
77,0073_035.8_W,POINT (-111.83346898712952 40.38829859588479),429260_4471180,0073_035.8,W,EB
78,0015_279.6_W,POINT (-111.86837131110923 40.41356329350724),426320_4474020,0015_279.6,W,EB
79,0015_282.2_W,POINT (-111.88279973407744 40.42401508413216),425120_4475200,0015_282.2,W,EB
79,2878_006.2_W,POINT (-111.88279973407744 40.42401508413216),425120_4475200,2878_006.2,W,EB
80,0015_283.3_W,POINT (-111.89060011560888 40.43142114521384),424460_4476020,0015_283.3,W,EB
81,0015_283.9_W,POINT (-111.90561831126287 40.444420734337776),423200_4477480,0015_283.9,W,EB
82,0015_285.1_W,POINT (-111.910470030843 40.44781153655845),422800_4477860,0015_285.1,W,EB
83,0015_285.5_W,POINT (-111.91330960082003 40.45252296096569),422560_4478380,0015_285.5,W,EB
83,0015_285.8_W,POINT (-111.91330960082003 40.45252296096569),422560_4478380,0015_285.8,W,EB
84,0015_286.8_W,POINT (-111.911749940031 40.466458975592396),422700_4479940,0015_286.8,W,EB
85,0015_288.2_W,POINT (-111.8987494008624 40.48391128623862),423820_4481860,0015_288.2,W,EB
85,2082_000.0_W,POINT (-111.8987494008624 40.48391128623862),423820_4481860,2082_000.0,W,EB
86,0154_000.0_W,POINT (-111.89096324010583 40.50436510677795),424500_4484120,0154_000.0,W,EB
87,0015_289.8_W,POINT (-111.89098895422818 40.52678931670662),424540_4486600,0015_289.8,W,EB
87,0071_005.0_W,POINT (-111.89098895422818 40.52678931670662),424540_4486600,0071_005.0,W,EB
88,0015_291.4_W,POINT (-111.89461320155635 40.544312334191574),424240_4488560,0015_291.4,W,EB
88,0175_004.7_W,POINT (-111.89461320155635 40.544312334191574),424240_4488560,0175_004.7,W,EB
89,0015_292.6_W,POINT (-111.89814767795323 40.558957131022616),423960_4490180,0015_292.6,W,EB
89,2078_000.0_W,POINT (-111.89814767795323 40.558957131022616),423960_4490180,2078_000.0,W,EB
90,0015_293.0_W,POINT (-111.90022971527323 40.58799931627304),423820_4493420,0015_293.0,W,EB
90,0209_011.7_W,POINT (-111.90022971527323 40.58799931627304),423820_4493420,0209_011.7,W,EB
91,0015_293.6_W,POINT (-111.89993210222556 40.58067035131903),423840_4492600,0015_293.6,W,EB
91,2098_000.0_W,POINT (-111.89993210222556 40.58067035131903),423840_4492600,2098_000.0,W,EB
92,0015_295.6_W,POINT (-111.90391944539098 40.620759681507764),423540_4497060,0015_295.6,W,EB
92,0048_003.9_W,POINT (-111.90391944539098 40.620759681507764),423540_4497060,0048_003.9,W,EB
93,0015_297.9_W,POINT (-111.90467169652686 40.63623046810695),423500_4498760,0015_297.9,W,EB
93,0015_299.0_W,POINT (-111.90467169652686 40.63623046810695),423500_4498760,0015_299.0,W,EB
93,0215_010.6_W,POINT (-111.90467169652686 40.63623046810695),423500_4498760,0215_010.6,W,EB
94,0015_300.3_W,POINT (-111.90156152528097 40.654776070947385),423780_4500820,0015_300.3,W,EB
94,0173_009.2_W,POINT (-111.90156152528097 40.654776070947385),423780_4500820,0173_009.2,W,EB
95,0266_002.8_W,POINT (-111.90134818624053 40.674489441175304),423820_4503020,0266_002.8,W,EB
96,0015_301.7_W,POINT (-111.90269896741349 40.68670063329894),423720_4504380,0015_301.7,W,EB
96,0015_302.5_W,POINT (-111.90269896741349 40.68670063329894),423720_4504380,0015_302.5,W,EB
96,2172_009.9_W,POINT (-111.90269896741349 40.68670063329894),423720_4504380,2172_009.9,W,EB
97,0171_010.0_W,POINT (-111.90201273710854 40.69989334321162),423800_4505840,0171_010.0,W,EB
98,0015_303.4_W,POINT (-111.90433583076543 40.71851623787706),423620_4507900,0015_303.4,W,EB
98,0015_304.7_W,POINT (-111.90433583076543 40.71851623787706),423620_4507900,0015_304.7,W,EB
99,0015_305.2_W,POINT (-111.90417197898634 40.72544353253192),423640_4508680,0015_305.2,W,EB
99,0201_017.3_W,POINT (-111.90417197898634 40.72544353253192),423640_4508680,0201_017.3,W,EB
100,2290_006.4_W,POINT (-111.90405329872463 40.74160298503284),423680_4510460,2290_006.4,W,EB
101,0015_305.9_W,POINT (-111.90631969856989 40.7472563687363),423480_4511100,0015_305.9,W,EB
102,0015_306.3_W,POINT (-111.91057582083936 40.75193738792063),423140_4511620,0015_306.3,W,EB
103,0015_307.2_W,POINT (-111.91209863401328 40.756455263413464),423000_4512120,0015_307.2,W,EB
104,0015_307.5_W,POINT (-111.91404329760823 40.76063493045433),422840_4512580,0015_307.5,W,EB
104,0015_307.6_W,POINT (-111.91404329760823 40.76063493045433),422840_4512580,0015_307.6,W,EB
104,2250_005.9_W,POINT (-111.91404329760823 40.76063493045433),422840_4512580,2250_005.9,W,EB
105,0015_307.8_W,POINT (-111.91359660415185 40.7641442823212),422900_4512980,0015_307.8,W,EB
106,0015_308.4_W,POINT (-111.91146176317123 40.76901310657528),423080_4513520,0015_308.4,W,EB
107,0268_000.2_W,POINT (-111.91058410336234 40.78237682129415),423160_4515000,0268_000.2,W,EB
108,0015_309.3_W,POINT (-111.91706059924931 40.794619383084076),422640_4516360,0015_309.3,W,EB
109,0015_310.2_W,POINT (-111.92400014928457 40.809745203318414),422060_4518040,0015_310.2,W,EB
109,0015_311.4_W,POINT (-111.92400014928457 40.809745203318414),422060_4518040,0015_311.4,W,EB
110,0015_311.8_W,POINT (-111.92029184914533 40.81596178493213),422380_4518740,0015_311.8,W,EB
111,0015_313.7_W,POINT (-111.91543479232439 40.83406179084525),422820_4520740,0015_313.7,W,EB
111,WFRC_8465_W,POINT (-111.91543479232439 40.83406179084525),422820_4520740,WFRC_8465,W,EB
112,0015_315.3_W,POINT (-111.90190846521625 40.861532807153104),423980_4523780,0015_315.3,W,EB
112,0093_000.1_W,POINT (-111.90190846521625 40.861532807153104),423980_4523780,0093_000.1,W,EB
113,0015_316.9_W,POINT (-111.89648591869376 40.88423378136081),424480_4526300,0015_316.9,W,EB
113,0068_069.0_W,POINT (-111.89648591869376 40.88423378136081),424480_4526300,0068_069.0,W,EB
114,0015_317.6_W,POINT (-111.89576135002372 40.89391121243841),424540_4527360,0015_317.6,W,EB
114,0106_000.3_W,POINT (-111.89576135002372 40.89391121243841),424540_4527360,0106_000.3,W,EB
115,0015_318.3_W,POINT (-111.89118196256003 40.90368757124233),424940_4528440,0015_318.3,W,EB
116,0105_000.5_W,POINT (-111.89082363167333 40.921520937957084),425000_4530420,0105_000.5,W,EB
117,0015_319.5_W,POINT (-111.89101229594098 40.95793584830135),425020_4534460,0015_319.5,W,EB
118,0015_321.0_W,POINT (-111.89101746829787 40.966493304594465),425020_4535420,0015_321.0,W,EB
119,0015_322.0_W,POINT (-111.90067793188152 40.986682506088286),424240_4537660,0015_322.0,W,EB
119,0067_010.1_W,POINT (-111.90067793188152 40.986682506088286),424240_4537660,0067_010.1,W,EB
120,0015_323.8_W,POINT (-111.90558430078264 40.989578814431084),423820_4538000,0015_323.8,W,EB
120,0225_000.1_W,POINT (-111.90558430078264 40.989578814431084),423820_4538000,0225_000.1,W,EB
121,0015_324.4_W,POINT (-111.92303879045916 41.00028979214971),422380_4539200,0015_324.4,W,EB
121,0106_009.4_W,POINT (-111.92303879045916 41.00028979214971),422380_4539200,0106_009.4,W,EB
122,0015_325.6_W,POINT (-111.94864196825503 41.03816834325937),420260_4543420,0015_325.6,W,EB
122,0273_002.4_W,POINT (-111.94864196825503 41.03816834325937),420260_4543420,0273_002.4,W,EB
123,0015_328.7_W,POINT (-111.96069515756719 41.05605573706879),419280_4545420,0015_328.7,W,EB
123,0126_000.0_W,POINT (-111.96069515756719 41.05605573706879),419280_4545420,0126_000.0,W,EB
124,0015_330.1_W,POINT (-111.97660164646847 41.07396415156753),417960_4547420,0015_330.1,W,EB
124,0232_000.1_W,POINT (-111.97660164646847 41.07396415156753),417960_4547420,0232_000.1,W,EB
125,0015_331.6_W,POINT (-111.99064144915022 41.089218214151195),416800_4549140,0015_331.6,W,EB
125,0108_000.0_W,POINT (-111.99064144915022 41.089218214151195),416800_4549140,0108_000.0,W,EB
126,0015_332.9_W,POINT (-112.00387872526633 41.10354230541995),415700_4550740,0015_332.9,W,EB
126,0193_004.4_W,POINT (-112.00387872526633 41.10354230541995),415700_4550740,0193_004.4,W,EB
127,0015_334.1_W,POINT (-112.02347620119193 41.123603153201145),414080_4552980,0015_334.1,W,EB
127,WFRC_8419_W,POINT (-112.02347620119193 41.123603153201145),414080_4552980,WFRC_8419,W,EB
128,0015_335.8_W,POINT (-112.02515708601416 41.13986883275851),413960_4554800,0015_335.8,W,EB
128,0015_337.0_W,POINT (-112.02515708601416 41.13986883275851),413960_4554800,0015_337.0,W,EB
128,WFRC_8415_W,POINT (-112.02515708601416 41.13986883275851),413960_4554800,WFRC_8415,W,EB
129,0015_338.5_W,POINT (-112.0228245041674 41.16170220234047),414180_4557220,0015_338.5,W,EB
129,0097_005.3_W,POINT (-112.0228245041674 41.16170220234047),414180_4557220,0097_005.3,W,EB
130,0015_339.1_W,POINT (-112.01961216613836 41.17097744639584),414480_4558240,0015_339.1,W,EB
130,0026_000.4_W,POINT (-112.01961216613836 41.17097744639584),414480_4558240,0026_000.4,W,EB
131,0015_340.3_W,POINT (-112.00997355286707 41.18590934025699),415300_4559880,0015_340.3,W,EB
132,0079_002.5_W,POINT (-111.99413577313952 41.2054702888064),416660_4562040,0079_002.5,W,EB
133,0015_342.0_W,POINT (-112.00492976562997 41.21956582783121),415760_4563620,0015_342.0,W,EB
133,0053_000.1_W,POINT (-112.00492976562997 41.21956582783121),415760_4563620,0053_000.1,W,EB
134,0015_343.1_W,POINT (-112.01226030247264 41.228656773387115),415160_4564640,0015_343.1,W,EB
134,0104_000.7_W,POINT (-112.01226030247264 41.228656773387115),415160_4564640,0104_000.7,W,EB
135,0015_343.9_W,POINT (-112.01586535199657 41.24469877673539),414880_4566420,0015_343.9,W,EB
135,0039_004.0_W,POINT (-112.01586535199657 41.24469877673539),414880_4566420,0039_004.0,W,EB
136,0015_345.0_W,POINT (-112.0262144086266 41.268493110762336),414040_4569080,0015_345.0,W,EB
136,0015_346.7_W,POINT (-112.0262144086266 41.268493110762336),414040_4569080,0015_346.7,W,EB
136,3440_003.9_W,POINT (-112.0262144086266 41.268493110762336),414040_4569080,3440_003.9,W,EB
137,0134_011.3_W,POINT (-112.02577263881268 41.30667287130601),414140_4573300,0134_011.3,W,EB
138,0015_349.4_W,POINT (-112.03689373260727 41.34104300383837),413240_4577140,0015_349.4,W,EB
138,0126_021.2_W,POINT (-112.03689373260727 41.34104300383837),413240_4577140,0126_021.2,W,EB
139,0015_351.9_W,POINT (-112.05259283241256 41.42201604734856),412040_4586140,0015_351.9,W,EB
139,0315_000.0_W,POINT (-112.05259283241256 41.42201604734856),412040_4586140,0315_000.0,W,EB
139,0315_000.9_W,POINT (-112.05259283241256 41.42201604734856),412040_4586140,0315_000.9,W,EB
140,0015_357.6_W,POINT (-112.05292785738638 41.48573745060047),412100_4593220,0015_357.6,W,EB
140,0091_000.1_W,POINT (-112.05292785738638 41.48573745060047),412100_4593220,0091_000.1,W,EB
141,0015_362.0_W,POINT (-112.06005380430523 41.509859835313144),411540_4595900,0015_362.0,W,EB
141,1082_012.5_W,POINT (-112.06005380430523 41.509859835313144),411540_4595900,1082_012.5,W,EB
142,0015_365.5_W,POINT (-112.07111932875578 41.57275201221057),410700_4602900,0015_365.5,W,EB
143,0026_000.0_W,POINT (-112.02603328994418 41.167378832652254),413920_4557840,0026_000.0,W,EB
144,0026_000.2_W,POINT (-112.02290978174788 41.169099209231504),414200_4558040,0026_000.2,W,EB
145,0026_000.7_W,POINT (-112.01563917181345 41.172747178797856),414800_4558440,0026_000.7,W,EB
146,0026_001.0_W,POINT (-112.01004970188941 41.17480110544579),415280_4558660,0026_001.0,W,EB
146,0084_081.0_W,POINT (-112.01004970188941 41.17480110544579),415280_4558660,0084_081.0,W,EB
146,0084_081.7_W,POINT (-112.01004970188941 41.17480110544579),415280_4558660,0084_081.7,W,EB
147,0026_001.3_W,POINT (-112.00394932058246 41.17698388347983),415800_4558900,0026_001.3,W,EB
148,0026_001.8_W,POINT (-111.9956838799069 41.17998487735399),416480_4559220,0026_001.8,W,EB
148,3316_001.7_W,POINT (-111.9956838799069 41.17998487735399),416480_4559220,3316_001.7,W,EB
149,0026_002.7_W,POINT (-111.98312334069846 41.18875123533925),417560_4560180,0026_002.7,W,EB
149,3328_000.0_W,POINT (-111.98312334069846 41.18875123533925),417560_4560180,3328_000.0,W,EB
150,0026_003.0_W,POINT (-111.97931157461609 41.19253166272379),417880_4560600,0026_003.0,W,EB
150,3354_000.0_W,POINT (-111.97931157461609 41.19253166272379),417880_4560600,3354_000.0,W,EB
151,0026_003.2_W,POINT (-111.9776705718897 41.194053504879584),418020_4560760,0026_003.2,W,EB
151,3354_003.7_W,POINT (-111.9776705718897 41.194053504879584),418020_4560760,3354_003.7,W,EB
152,0026_003.3_W,POINT (-111.97669542936747 41.194958771957964),418100_4560860,0026_003.3,W,EB
152,3361_000.0_W,POINT (-111.97669542936747 41.194958771957964),418100_4560860,3361_000.0,W,EB
153,0026_003.5_W,POINT (-111.97370782467456 41.19782728002397),418360_4561180,0026_003.5,W,EB
153,3356_000.3_W,POINT (-111.97370782467456 41.19782728002397),418360_4561180,3356_000.3,W,EB
153,3360_000.0_W,POINT (-111.97370782467456 41.19782728002397),418360_4561180,3360_000.0,W,EB
154,0089_412.4_W,POINT (-111.97093579074102 41.20046725746888),418600_4561460,0089_412.4,W,EB
155,0037_000.0_W,POINT (-112.04526865405738 41.13989089873469),412280_4554820,0037_000.0,W,EB
155,1490_003.0_W,POINT (-112.04526865405738 41.13989089873469),412280_4554820,1490_003.0,W,EB
156,0126_006.7_W,POINT (-112.02604014756506 41.139868854729855),413900_4554800,0126_006.7,W,EB
156,WFRC_8211_W,POINT (-112.02604014756506 41.139868854729855),413900_4554800,WFRC_8211,W,EB
157,0037_001.0_W,POINT (-112.05484906099753 41.13987800179121),411480_4554820,0037_001.0,W,EB
158,0037_001.5_W,POINT (-112.0644540116326 41.13986797417287),410660_4554820,0037_001.5,W,EB
159,0037_002.0_W,POINT (-112.08378041754086 41.13987403523369),409040_4554860,0037_002.0,W,EB
159,1483_004.5_W,POINT (-112.08378041754086 41.13987403523369),409040_4554860,1483_004.5,W,EB
160,0037_003.0_W,POINT (-112.09279617947314 41.139869071100726),408280_4554860,0037_003.0,W,EB
161,0037_003.5_W,POINT (-112.10434451123113 41.139862200489176),407320_4554880,0037_003.5,W,EB
161,WFRC_8025_W,POINT (-112.10434451123113 41.139862200489176),407320_4554880,WFRC_8025,W,EB
161,WFRC_8026_W,POINT (-112.10434451123113 41.139862200489176),407320_4554880,WFRC_8026,W,EB
162,0037_004.1_W,POINT (-112.11248246107554 41.13985703304481),406640_4554880,0037_004.1,W,EB
163,0037_004.5_W,POINT (-112.12287727274416 41.14891050193671),405780_4555900,0037_004.5,W,EB
163,1506_000.0_W,POINT (-112.12287727274416 41.14891050193671),405780_4555900,1506_000.0,W,EB
164,0037_005.7_W,POINT (-112.12289089616702 41.15646193836078),405780_4556740,0037_005.7,W,EB
164,0037_006.2_W,POINT (-112.12289089616702 41.15646193836078),405780_4556740,0037_006.2,W,EB
165,0037_006.7_W,POINT (-112.12276225453103 41.16391755859735),405800_4557560,0037_006.7,W,EB
165,0097_000.0_W,POINT (-112.12276225453103 41.16391755859735),405800_4557560,0097_000.0,W,EB
166,0037_007.2_W,POINT (-112.12265021284324 41.17139066281593),405820_4558400,0037_007.2,W,EB
167,0037_009.0_W,POINT (-112.11267547180823 41.19070616759494),406700_4560520,0037_009.0,W,EB
168,0037_009.6_W,POINT (-112.10180220162663 41.1907806245701),407600_4560520,0037_009.6,W,EB
168,WFRC_8087_W,POINT (-112.10180220162663 41.1907806245701),407600_4560520,WFRC_8087,W,EB
169,0037_010.0_W,POINT (-112.09302805012466 41.19077965957587),408340_4560520,0037_010.0,W,EB
169,0134_000.0_W,POINT (-112.09302805012466 41.19077965957587),408340_4560520,0134_000.0,W,EB
170,0037_010.5_W,POINT (-112.08352993799288 41.19077331136292),409140_4560500,0037_010.5,W,EB
171,0037_011.5_W,POINT (-112.0642985128677 41.1906948482488),410740_4560480,0037_011.5,W,EB
171,3358_000.9_W,POINT (-112.0642985128677 41.1906948482488),410740_4560480,3358_000.9,W,EB
172,0108_011.3_W,POINT (-112.04831093914376 41.19063701936297),412080_4560440,0108_011.3,W,EB
172,3318_000.0_W,POINT (-112.04831093914376 41.19063701936297),412080_4560440,3318_000.0,W,EB
174,0038_000.5_W,POINT (-112.030362592424 41.57285264267589),414100_4602860,0038_000.5,W,EB
175,0038_003.2_W,POINT (-112.06480761665622 41.613690719373224),411280_4607440,0038_003.2,W,EB
176,0039_000.0_W,POINT (-112.09258329142162 41.245909155918525),408460_4566640,0039_000.0,W,EB
176,0134_003.8_W,POINT (-112.09258329142162 41.245909155918525),408460_4566640,0134_003.8,W,EB
177,0039_000.5_W,POINT (-112.08328937201 41.244449895337276),409240_4566460,0039_000.5,W,EB
178,0039_001.5_W,POINT (-112.06367858227401 41.24435047950072),410880_4566420,0039_001.5,W,EB
179,0039_002.4_W,POINT (-112.04691300002442 41.24449100472925),412280_4566420,0039_002.4,W,EB
179,WFRC_8442_W,POINT (-112.04691300002442 41.24449100472925),412280_4566420,WFRC_8442,W,EB
180,0039_003.5_W,POINT (-112.02537295601677 41.244947867766804),414080_4566460,0039_003.5,W,EB
180,0126_014.5_W,POINT (-112.02537295601677 41.244947867766804),414080_4566460,0126_014.5,W,EB
181,0039_004.3_W,POINT (-112.0094909361425 41.244643239618426),415420_4566400,0039_004.3,W,EB
181,3368_000.5_W,POINT (-112.0094909361425 41.244643239618426),415420_4566400,3368_000.5,W,EB
182,0039_005.1_W,POINT (-111.99446058474102 41.244442022778095),416680_4566360,0039_005.1,W,EB
183,0039_006.0_W,POINT (-111.97822854177124 41.244241583073624),418040_4566340,0039_006.0,W,EB
183,0204_003.6_W,POINT (-111.97822854177124 41.244241583073624),418040_4566340,0204_003.6,W,EB
184,0039_006.1_W,POINT (-111.97567158194106 41.24435182534359),418240_4566340,0039_006.1,W,EB
185,0039_006.2_W,POINT (-111.97276509015387 41.244327597397515),418500_4566340,0039_006.2,W,EB
186,0039_006.4_W,POINT (-111.9699419433838 41.24428196634912),418720_4566320,0039_006.4,W,EB
186,0089_415.4_W,POINT (-111.9699419433838 41.24428196634912),418720_4566320,0089_415.4,W,EB
187,0039_007.3_W,POINT (-111.95340880978665 41.244116593232796),420120_4566300,0039_007.3,W,EB
187,3404_003.1_W,POINT (-111.95340880978665 41.244116593232796),420120_4566300,3404_003.1,W,EB
188,0039_007.7_W,POINT (-111.94536895174903 41.24195069252387),420780_4566040,0039_007.7,W,EB
189,0039_007.9_W,POINT (-111.94187603080572 41.24056403003535),421080_4565900,0039_007.9,W,EB
190,0039_008.7_W,POINT (-111.92855111011085 41.23683621169096),422180_4565460,0039_008.7,W,EB
192,0048_000.0_W,POINT (-111.97656688946678 40.609494770926595),417380_4495860,0048_000.0,W,EB
192,0154_012.9_W,POINT (-111.97656688946678 40.609494770926595),417380_4495860,0154_012.9,W,EB
193,0048_000.5_W,POINT (-111.96743648905694 40.60947675372848),418160_4495860,0048_000.5,W,EB
193,2094_004.0_W,POINT (-111.96743648905694 40.60947675372848),418160_4495860,2094_004.0,W,EB
193,2094_005.0_W,POINT (-111.96743648905694 40.60947675372848),418160_4495860,2094_005.0,W,EB
194,0048_001.0_W,POINT (-111.95780183059877 40.60951733055415),418980_4495860,0048_001.0,W,EB
194,2040_008.9_W,POINT (-111.95780183059877 40.60951733055415),418980_4495860,2040_008.9,W,EB
195,0048_001.5_W,POINT (-111.9481139861578 40.609459165545054),419800_4495840,0048_001.5,W,EB
196,0068_048.0_W,POINT (-111.93874335176409 40.60951436200718),420580_4495840,0068_048.0,W,EB
196,2105_000.0_W,POINT (-111.93874335176409 40.60951436200718),420580_4495840,2105_000.0,W,EB
197,0048_002.0_W,POINT (-111.93876883934578 40.624045201405856),420600_4497440,0048_002.0,W,EB
197,0068_048.3_W,POINT (-111.93876883934578 40.624045201405856),420600_4497440,0068_048.3,W,EB
198,0048_002.5_W,POINT (-111.92917813765307 40.6241091636722),421420_4497440,0048_002.5,W,EB
199,0048_003.3_W,POINT (-111.91438123283808 40.621464768429846),422660_4497140,0048_003.3,W,EB
199,2093_007.1_W,POINT (-111.91438123283808 40.621464768429846),422660_4497140,2093_007.1,W,EB
200,0048_003.5_W,POINT (-111.91022658658892 40.620880946612424),423020_4497080,0048_003.5,W,EB
200,2118_000.0_W,POINT (-111.91022658658892 40.620880946612424),423020_4497080,2118_000.0,W,EB
201,0048_004.1_W,POINT (-111.89988343768638 40.620654810177825),423880_4497040,0048_004.1,W,EB
201,2140_000.0_W,POINT (-111.89988343768638 40.620654810177825),423880_4497040,2140_000.0,W,EB
202,0048_004.2_W,POINT (-111.89674421054572 40.62060175348873),424160_4497020,0048_004.2,W,EB
203,0089_369.0_W,POINT (-111.89056948213286 40.62082700663213),424680_4497040,0089_369.0,W,EB
203,2116_000.0_W,POINT (-111.89056948213286 40.62082700663213),424680_4497040,2116_000.0,W,EB
204,0051_000.0_W,POINT (-111.63508949203892 40.115186165112085),445880_4440740,0051_000.0,W,EB
204,0147_013.2_W,POINT (-111.63508949203892 40.115186165112085),445880_4440740,0147_013.2,W,EB
205,0051_000.6_W,POINT (-111.62965956233448 40.12239676439584),446340_4441540,0051_000.6,W,EB
206,0051_001.0_W,POINT (-111.6250619434079 40.12756880650238),446740_4442100,0051_001.0,W,EB
206,MAG_6306_W,POINT (-111.6250619434079 40.12756880650238),446740_4442100,MAG_6306,W,EB
207,0051_001.6_W,POINT (-111.6204103471281 40.132784485257304),447140_4442680,0051_001.6,W,EB
207,MAG_6490_W,POINT (-111.6204103471281 40.132784485257304),447140_4442680,MAG_6490,W,EB
208,0051_002.4_W,POINT (-111.61148806536245 40.14475716712378),447920_4444000,0051_002.4,W,EB
208,MAG_6135_W,POINT (-111.61148806536245 40.14475716712378),447920_4444000,MAG_6135,W,EB
209,0089_327.7_W,POINT (-111.61066611623825 40.15851681686976),448000_4445540,0089_327.7,W,EB
209,0089_327.9_W,POINT (-111.61066611623825 40.15851681686976),448000_4445540,0089_327.9,W,EB
210,0052_000.0_W,POINT (-111.73466328780842 40.311864611187104),437580_4462640,0052_000.0,W,EB
210,0114_007.1_W,POINT (-111.73466328780842 40.311864611187104),437580_4462640,0114_007.1,W,EB
211,0052_000.5_W,POINT (-111.72579554624666 40.31188236641164),438320_4462620,0052_000.5,W,EB
212,0052_000.6_W,POINT (-111.72288573953753 40.3119055625266),438580_4462620,0052_000.6,W,EB
213,0052_001.0_W,POINT (-111.71500061666168 40.31201934257858),439240_4462640,0052_001.0,W,EB
213,2986_001.5_W,POINT (-111.71500061666168 40.31201934257858),439240_4462640,2986_001.5,W,EB
214,0052_001.5_W,POINT (-111.70548850561133 40.31206062500662),440060_4462640,0052_001.5,W,EB
214,2958_002.1_W,POINT (-111.70548850561133 40.31206062500662),440060_4462640,2958_002.1,W,EB
215,0052_001.8_W,POINT (-111.70147418180883 40.31191187945813),440400_4462620,0052_001.8,W,EB
215,0089_340.2_W,POINT (-111.70147418180883 40.31191187945813),440400_4462620,0089_340.2,W,EB
216,0052_002.1_W,POINT (-111.69580623726418 40.311956109569074),440880_4462620,0052_002.1,W,EB
216,2967_000.0_W,POINT (-111.69580623726418 40.311956109569074),440880_4462620,2967_000.0,W,EB
217,0052_002.6_W,POINT (-111.68622996809583 40.31197322066436),441700_4462620,0052_002.6,W,EB
217,2966_001.5_W,POINT (-111.68622996809583 40.31197322066436),441700_4462620,2966_001.5,W,EB
218,0052_003.1_W,POINT (-111.67668336276448 40.31199179793386),442500_4462600,0052_003.1,W,EB
218,2946_002.2_W,POINT (-111.67668336276448 40.31199179793386),442500_4462600,2946_002.2,W,EB
219,0052_003.7_W,POINT (-111.66493317275244 40.311974615337654),443500_4462600,0052_003.7,W,EB
220,0189_007.0_W,POINT (-111.6553208328861 40.31318093398385),444320_4462720,0189_007.0,W,EB
